date,city,random_forest_pred,ridge_pred,svr_pred
2026-01-10 11:00:00+00:00,Karachi,80.25615575,69.5060044839839,97.39941540486497
2026-01-10 12:00:00+00:00,Karachi,79.50492798,69.75451449011636,97.01086594771928
2026-01-10 13:00:00+00:00,Karachi,80.62572324000003,70.41216703654922,96.00964084104507
2026-01-10 14:00:00+00:00,Karachi,79.62194348999998,71.1736583858739,101.56245882447328
2026-01-10 15:00:00+00:00,Karachi,79.85223549,71.21192768415828,105.06458850966348
2026-01-10 16:00:00+00:00,Karachi,79.68323287,70.56380632636716,103.73326273592056
2026-01-10 17:00:00+00:00,Karachi,79.36124363999997,69.68434057285364,99.96739052994937
2026-01-10 18:00:00+00:00,Karachi,78.91096882999999,68.94445378274311,97.52906396145195
2026-01-10 19:00:00+00:00,Karachi,78.23953979000001,68.30103620638539,97.22713788484877
2026-01-10 20:00:00+00:00,Karachi,78.12952189,67.65203884815453,97.57605237120477
2026-01-10 21:00:00+00:00,Karachi,78.10927082000002,67.1565294818611,98.31126095042208
2026-01-10 22:00:00+00:00,Karachi,77.84949506000001,66.8728039202067,99.03986016171547
2026-01-10 23:00:00+00:00,Karachi,77.85321849,66.75900987727383,99.68444058009672
2026-01-11 00:00:00+00:00,Karachi,78.10815643000002,68.21188022685374,95.85730796435553
2026-01-11 01:00:00+00:00,Karachi,77.88856462000004,68.08375173938747,94.8731816732679
2026-01-11 02:00:00+00:00,Karachi,77.95266025000002,68.04911446202733,94.41827534545563
2026-01-11 03:00:00+00:00,Karachi,78.16312105000003,68.2568397242711,94.54084590516086
2026-01-11 04:00:00+00:00,Karachi,78.52296180000002,68.59321371929012,94.9967161863521
2026-01-11 05:00:00+00:00,Karachi,79.00920464000002,68.68666986208221,96.6353426877558
2026-01-11 06:00:00+00:00,Karachi,79.02498478000001,68.53823302112403,98.6855806069658
2026-01-11 07:00:00+00:00,Karachi,78.99776869000002,68.34346792692409,99.5794309737912
2026-01-11 08:00:00+00:00,Karachi,78.13510735000001,68.29307279379711,99.70031280302055
2026-01-11 09:00:00+00:00,Karachi,78.07828147000001,68.56504063781608,99.44516366422148
2026-01-11 10:00:00+00:00,Karachi,78.01037330000003,69.01731092387465,99.1015189369578
2026-01-11 11:00:00+00:00,Karachi,77.99157861,69.40528594623692,99.22731443312233
2026-01-11 12:00:00+00:00,Karachi,77.77219036000002,69.54408864356758,99.3189270189344
2026-01-11 13:00:00+00:00,Karachi,77.75091381000001,69.62490133765775,98.35174445195639
2026-01-11 14:00:00+00:00,Karachi,77.82467266,69.43271537773079,97.74838553021425
2026-01-11 15:00:00+00:00,Karachi,78.05466093000004,69.11514299897988,97.80775466036334
2026-01-11 16:00:00+00:00,Karachi,78.09437729,68.82101801380391,97.97530488855597
2026-01-11 17:00:00+00:00,Karachi,78.01379193000001,68.60752050827593,98.08160071791404
2026-01-11 18:00:00+00:00,Karachi,78.00909325000003,68.45734024560326,98.41377521196556
2026-01-11 19:00:00+00:00,Karachi,78.03767744000004,68.3132995318259,98.8269036256709
2026-01-11 20:00:00+00:00,Karachi,78.02065633000002,68.2417451386239,99.31542821536522
2026-01-11 21:00:00+00:00,Karachi,77.99468123000001,68.05444005329458,99.78204482002639
2026-01-11 22:00:00+00:00,Karachi,77.92771066000002,67.84028191816927,100.22805203439307
2026-01-11 23:00:00+00:00,Karachi,77.95545892,67.60585493085833,100.64310919246914
